Designator Footprint               Mid X         Mid Y         Ref X         Ref Y         Pad X         Pad Y TB      Rotation Comment        

Designator D10                      0mil          0mil   1000.872mil    1002.71mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1001.316mil    1002.71mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1001.934mil    1002.71mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1002.129mil    1002.71mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1002.622mil    1002.71mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1002.816mil    1002.71mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1003.434mil    1002.71mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1008.191mil    1002.71mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1008.871mil    1002.71mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1000.254mil   1002.715mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1000.872mil   1002.715mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1001.316mil   1002.715mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1001.934mil   1002.715mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1002.129mil   1002.715mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1002.622mil   1002.715mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1002.816mil   1002.715mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1003.434mil   1002.715mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1008.191mil   1002.715mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1008.871mil   1002.715mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1000.254mil    1002.72mil          0mil          0mil  T          0.00 Comment        
Designator D10                      0mil          0mil   1000.872mil    1002.72mil          0mil          0mil  T          0.00 Comment        
